"Country","Year","WCR.med.m3perMWh","WCR.min.m3perMWh","WCR.max.m3perMWh"
"Lithuania",2014,3.91330521835797,3.7483552570207,4.13485025815783
"Luxembourg",2014,4.54834021531197,4.44093734178752,4.67438756775717
"Malaysia",2014,4.58721197678021,4.54556659944666,4.62320637923089
"Malta",2014,1.86719689977728,1.43579210690423,2.61208969265033
"Mauritius",2014,16.8851551234593,16.4893398017024,17.6333223689479
"Mexico",2014,8.09788279187558,7.74329266835819,8.41073366415913
"Rep. of Moldova",2014,10.6184529968407,10.4578546285077,10.780523545066
"Mongolia",2014,2.56067251511161,1.97514134770089,3.49025900283482
"Montenegro",2014,3.7386730413867,3.44403834236369,4.18888775931926
"Morocco",2014,12.0633330190818,11.7268605714913,12.6584060111864
"Mozambique",2014,85.5388559361763,85.5142520141976,85.5634598581551
"Myanmar",2014,41.1106616881995,41.1023369085852,41.1187550582638
"Namibia",2014,490.83678517757,490.833650598131,490.842932841122
"Nepal",2014,65.7315828341954,65.7315647225283,65.7316069545536
"Netherlands",2014,1.02920170250298,0.714976880962102,1.49080186504639
"Nicaragua",2014,8.54697255129097,7.19399567657162,9.11588353018635
"Niger",2014,1.56559819413093,1.14365146726862,2.35658871331828
"Nigeria",2014,74.317893568251,74.1846100783431,74.4514138857409
"Norway",2014,12.7587542769029,12.7525161094027,12.7672314695492
"New Zealand",2014,6.82359482996617,5.52964350991653,7.01529618200699
"Oman",2014,0.0230492131282615,0.0180342158747597,0.0281550670145564
"Pakistan",2014,2.26151071072597,2.2271369782513,2.3037372880524
"Panama",2014,31.5753179151502,31.3925500783891,31.9143490952945
"Paraguay",2014,35.8987472561391,35.8987049081777,35.898826930174
"Peru",2014,30.0502191836568,29.956017181951,30.1611020034967
"Philippines",2014,2.51891948652797,1.4607213079926,2.69119549375015
"Poland",2014,4.76101107456856,4.17332701676611,5.65964324533538
"Portugal",2014,1.20739588947772,0.98607098899858,1.51240173535769
"Qatar",2014,0.021824,0.01724,0.026408
"Romania",2014,53.1975444837688,52.9250920742128,53.6054159916256
"Russian Federation",2014,27.9556747591087,27.7010294315737,28.2908814297094
"Saudi Arabia",2014,0.0448398320494153,0.0321590604414283,0.0592275785841196
"Senegal",2014,41.9799819174929,41.6562442344721,42.6099833559723
"Serbia",2014,3.00539422897005,2.57547519491251,3.66173717083735
"Singapore",2014,0.0814679531003199,0.0608538023976348,0.102712607225305
"Slovakia",2014,30.4107507536732,30.0797278238531,30.9218475366373
"Slovenia",2014,3.02524404763205,2.73799846926421,3.46780422140047
"South Africa",2014,3.21611591117754,2.76390652160283,4.03981381360768
"Spain",2014,1.7069654167812,1.48545917534622,2.0548645080099
"Srilanka",2014,24.193252972227,24.1481094628778,24.2422041169986
"South Sudan",2014,1.71776,1.35803428571429,2.42326857142857
"Sudan",2014,388.294657955063,388.216455106962,388.448032533122
"Suriname",2014,38.6471576645,38.5003927103716,38.9232832608303
"Sweden",2014,2.05760442771978,1.88853338159937,2.34305034404316
"Switzerland",2014,6.59012931727047,6.45235907746666,6.82194434088857
"Syria",2014,7.29301077295387,7.28510403554634,7.30172450767563
"Tajikistan",2014,34.6996812574257,34.6932190792079,34.7092729405941
"United Rep. of Tanzania",2014,15.1667274581081,15.0420666472973,15.3464062869369
"Thailand",2014,5.54042826241299,5.50671379716009,5.57165164142367
"Togo",2014,410.0506816,409.988405737931,410.172819531035
"Trinidad",2014,0.489638079838302,0.325564623547246,0.654545678625568
"Tunisia",2014,1.92692517809702,1.76610400383094,2.09839078292734
"Turkey",2014,5.21296447506618,4.88033740331358,5.59625348623052
"Turkmenistan",2014,0.58536,0.41634,0.75438
"United Arab Emirates",2014,0.0286195692022518,0.02342070884251,0.0340711551558424
"United Kingdom",2014,1.47400754627489,1.15692284234114,1.96364661116693
"Ukraine",2014,22.0549117267424,21.611183944686,22.7137488023039
"Uruguay",2014,187.579148969321,187.513371822691,187.702868372235
"USA",2014,2.34510490843115,2.00550887542152,2.73076074635606
"Uzbekistan",2014,1.1005187811999,0.928949558597098,1.28605183071302
"Venezuela",2014,47.3740064562168,47.2730797083217,47.5345258543587
"Viet Nam",2014,29.1188448071315,28.9097686791024,29.4188570307758
"Yemen",2014,0.0507313933376878,0.0359749079033312,0.0676334317439582
"Zambia",2014,481.121102857127,481.110855694105,481.14120000631
"Zimbabwe",2014,624.04988886092,623.834044702484,624.444454759353
"Albania",2015,5.7920252,5.7920252,5.7920252
"Algeria",2015,1.51794321305852,1.35619748789209,1.6842713039914
"Angola",2015,12.528986684502,12.3598428659212,12.8607183597032
"Argentina",2015,23.7617684586628,23.5920018883657,24.0088667578371
"Armenia",2015,19.4659338740557,19.2726120045852,19.7277849908655
"Australia",2015,3.53836064767019,3.37665759095519,3.76085193770459
"Austria",2015,7.00198421598439,6.88188071511013,7.17936675762677
"Azerbaijan",2015,11.4830959442482,11.3009080270415,11.6865449032566
"Bahrain",2015,0.0218388959415812,0.0172496559471984,0.0264292405561017
"Bangladesh",2015,10.8217174324668,10.7944668696757,10.8524219661275
"Belarus",2015,1.16689048010387,0.992606744994425,1.34624417120181
"Belgium",2015,1.31301181356784,1.06333602837406,1.69692666761013
"Benin",2015,2.76809749575758,2.48127567757576,3.27902113212121
